,new_index,service_name,api_name,zipkin_timestamp,duration,traceId,timestamp_5seconds
142,6885,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,3.306000,b75f02b39286b28e,2023-07-03 18:49:20
143,6884,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,1.963000,3bc623de9b85602b,2023-07-03 18:49:20
144,6883,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,8.64000,7304f7f861faa8da,2023-07-03 18:49:20
145,3285,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,24.327000,cdd6d2572c1cf8a7,2023-07-03 18:49:20
146,6870,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,19.693000,0f5a8f39851444da,2023-07-03 18:49:20
147,6868,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,46.744000,e66c064b3809ceee,2023-07-03 18:49:20
148,3286,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,14.512000,6712d0b1dcb8b730,2023-07-03 18:49:20
149,6866,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,50.39000,8b23ef81084e4eac,2023-07-03 18:49:20
150,6865,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,48.522000,aa84999069ffe87f,2023-07-03 18:49:20
151,6864,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,45.146000,7a8092122254f6e3,2023-07-03 18:49:20
152,6863,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,0.874000,5fe9e1a9eedb14db,2023-07-03 18:49:20
153,6532,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,9.608000,944a37dc8a426b41,2023-07-03 18:49:20
154,3287,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,17.197000,60314c2fb8caa601,2023-07-03 18:49:20
155,3288,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,41.320000,693bdc51857b3f15,2023-07-03 18:49:20
156,3289,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,49.99000,b880ebb02e16a2ce,2023-07-03 18:49:20
157,6869,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,50.944000,33d0aa18fdaa8e47,2023-07-03 18:49:20
